family	name	role	order	flags	extra	pattern
flare	summoning_flourish		93		damaging=1;aoe=1;spawns=0	\*\* A radiant mist surrounds .+?, unfurling into a whip of plasma that wreathes (?<target>.+?) in its sizzling embrace! \*\*
flare	tailwind		94		damaging=0;aoe=1;spawns=0	A favorable tailwind springs up behind you\.
flare	tailwind		95		damaging=0;aoe=1;spawns=0	You shift position, taking advantage of a favorable tailwind\.
flare	tailwind		96		damaging=0;aoe=1;spawns=0	The wind turns in your favor\.
flare	telepathy_flourish		97		damaging=1;aoe=1;spawns=0	\*\* Rippling and half-seen, strands of psychic power unravel from .+? to strike at (?<target>.+?)! \*\*
flare	terror		98		damaging=0;aoe=1;spawns=0	\*\* A series of cacophonous caws and screeches fills the air as a murder of crows appears out of nowhere, swarming (?<target>.+?) and pecking .+? relentlessly! \*\*
flare	terror		99		damaging=0;aoe=1;spawns=0	\*\* A wave of wicked power surges forth from your .+? and fills (?<target>.+?) with terror, .+? form trembling with unmitigated fear! \*\*
flare	terror		100		damaging=0;aoe=1;spawns=0	\*\* A wave of wicked power surges forth from (?<attacker>.+?)'s .+? and fills (?<target>.+?) with terror, .+? form trembling with unmitigated fear! \*\*
flare	unbalance		101		damaging=1;aoe=1;spawns=0	\*\* Your .+? unleashes an invisible burst of force! \*\*
flare	vacuum		102		damaging=1;aoe=1;spawns=0	\*\* As you hit, the (?:edge|outer rim) of your .+? seems to fold inward upon itself drawing everything it touches along with it! \*\*
flare	valence		103		damaging=1;aoe=1;spawns=0	\*\* A coil of spectral .+? energy bursts out of thin air and strikes (?<target>[^!]+)! \*\*
flare	wall_of_thorns		104		damaging=0;aoe=1;spawns=0	One of the vines surrounding you lashes out at the (?<target>[^,]+), scraping a thorn across .+? body!  .+? flinches slightly.
flare	water		105		damaging=1;aoe=1;spawns=0	\*\* Your .+? shoot a blast of water! \*\*
flare	water_flourish		106		damaging=1;aoe=1;spawns=0	\*\* A watery deluge erupts violently around .+?, crushing (?<target>.+?) with relentless force! \*\*
flare	shield_spike		107		damaging=1;aoe=0;spawns=0	\*\* A spike on (?<attacker>.+?)'s .+? jabs into (?<target>[^!]+)! \*\*
flare	shield_spike		108		damaging=1;aoe=0;spawns=0	\*\* A spike on your .+? jabs into (?<target>[^!]+)! \*\*
flare	shield_spike		109		damaging=1;aoe=0;spawns=0	A spike on your (?<weapon>.+?) jabs into (?<target>[^!]+)!
flare	boil_blood		110		damaging=1;aoe=0;spawns=0	\*\* A fiery aura spirals from (?<attacker>.+?) hands into (?<target>.+?) body, roiling .+? blood to a boil! \*\*
flare	weapon_poison		111		damaging=0;aoe=0;spawns=0	\*\* (?:Afflicted|Envenomed) by (?<attacker>.+?), (?<target>.*?) reels as the .+? poison does its work! \*\*
flare	thundercloud		112		damaging=1;aoe=0;spawns=0	Suddenly a lightning bolt explodes from the .+? thundercloud and strikes (?<target>.+?) with a brilliant flash!
flare	vulnerability		113		damaging=0;aoe=0;spawns=0	The attack exposes (?:a vulnerability in )?(?<target>.+?) defenses!
flare	vulnerability		114		damaging=0;aoe=0;spawns=0	Your attack exposes a vulnerability in (?<target>.+?)'s defenses!
flare	sonic_weapon		115		damaging=1;aoe=0;spawns=0	\*\* Your sonic .+? unleashes a blast of sonic energy at (?<target>[^!]+)! \*\*
flare	sonic_weapon		116		damaging=1;aoe=0;spawns=0	\*\* With a loud snap, a blast of energy bursts from your sonic .+?! \*\*
flare	retribution_aura		117		damaging=1;aoe=0;spawns=0	\*\* Your aura unleashes a blast of divine retribution at (?<target>[^!]+)! \*\*
flare	terror_weapon		118		damaging=0;aoe=0;spawns=0	\*\* Your .+? releases? a distorted black shadow! \*\*
flare	terror_weapon		119		damaging=0;aoe=0;spawns=0	\*\* Your .+? releases? a distorted black shadow at (?:the )?(?<target>[^!]+)! \*\*
flare	terror_weapon		120		damaging=0;aoe=0;spawns=0	\*\* (?<attacker>.+?)'s .+? releases? a distorted black shadow(?: at .+?)?! \*\*
flare	vethinye		121		damaging=1;aoe=0;spawns=0	\*\* As a resonating song emanates from (?:your|(?<attacker>.+?)'s) .+?, it entwines .+? in night blue wisps of ephemera\.  Suddenly, a star-sparked rush of percussive pressure .*?whips out at (?<target>[^!]+)! \*\*
flare	xazkruvrixis		122		damaging=0;aoe=0;spawns=0	\*\* Your .+? emits an ominous black-green glow(?: at (?:the )?(?<target>[^!]+))?! \*\*
flare	forceful_blows		123		damaging=0;aoe=0;spawns=0	\*\* With a mighty swing of your .+?, you deal (?<target>.+?) a forceful blow! \*\*
flare	critical_hit		124		damaging=1;aoe=0;spawns=0	\*\* Critical hit!  Your .+? strikes (?<target>.+?) a savage blow! \*\*
flare	crusade		125		damaging=1;aoe=1;spawns=0	Your (?:.+?|body) surges with power as .+? radiance coalesces around it!
flare	banshee		126		damaging=0;aoe=1;spawns=0	Your .+? emits a deafening wail as a bright red glow erupts from its surface, surrounding you!
flare	incoming_elemental		127		damaging=1;aoe=0;spawns=0	\*\* As (?<attacker>.+?)'s (?<weapon>.+?) hits you, it emits a burst of flame! \*\*
flare	holy_fire		128		damaging=1;aoe=0;spawns=0	\*\* (?:Your|(?<attacker>.+?)'s) .+? bursts alight with leaping tongues of holy fire! \*\*
flare	shadow_daggers		129		damaging=1;aoe=0;spawns=0	\*\* Striking out of the darkness, unseen daggers stab at (?:the )?(?<target>.+?) from behind! \*\*
flare	bloodstone		130		damaging=1;aoe=0;spawns=0	\*\* Sanguine brilliance strikes (?:the )?(?<target>.+?) a rupturing blow! \*\*
flare	arcarium		131		damaging=0;aoe=1;spawns=0	\*\* Harvested essence stirs within your arcarium, rising to a keening ululation\.
flare	magma_ghosts		132		damaging=1;aoe=0;spawns=0	\*\* Splashing magma everywhere, charred red ghosts rise out of (?<attacker>.+?)'s .+? and sail through the air
flare	spirit_animal		133		damaging=1;aoe=1;spawns=0	\*\* .+? ethereal (?<animal>[\w -]+?) (?:charges forward|rushes forward|dives down|lumbers forward|scurries forward|circles in the air|glides unsteadily downward)
flare	spirit_animal_echo		134		damaging=0;aoe=0;spawns=0	A turbulent cloud of .+? light lashes out from (?:a|an) .+? with an echoing (?:screech|howl|bellow|growl|roar|huff)!
flare	spirit_animal_growl		135		damaging=0;aoe=0;spawns=0	A deafening growl impacts (?<target>.+?) with a gust of displaced air!
flare	gauntlet_tendrils		136		damaging=1;aoe=0;spawns=0	\*\* Tendrils of energy lash out from your (?<weapon>.+?) and surge towards (?<target>[^!]+)! \*\*
flare	unyielding_force		137		damaging=1;aoe=0;spawns=0	\*\* (?:Your|(?<attacker>.+?)'s) (?<weapon>.+?) meets (?<target>.+?) with unyielding force! \*\*
flare	sigil_dispel_failed		138		damaging=0;aoe=0;spawns=0	\*\* Tendrils of .+? lash out from your .+? toward (?<target>.+?) and cage .+? within bands of concentric geometry that constrict as one, but dissipate harmlessly
flare	mirror_image		139		damaging=1;aoe=0;spawns=0	\*\* Fleeting and insubstantial, a mirror image of you shimmers into view at your side, echoing your attack with one of its own! \*\*
flare	mirror_image		140		damaging=1;aoe=0;spawns=0	\*\* Fleeting and insubstantial, a whisper of shadow coalesces beside you, echoing your attack with one of its own! \*\*
flare	mirror_image		141		damaging=1;aoe=0;spawns=0	\*\* Fleeting and insubstantial, a mirror image of (?<attacker>.+?) shimmers into view beside (?:him|her), echoing (?:his|her) attack with one of its own! \*\*
flare	mirror_image		142		damaging=1;aoe=0;spawns=0	\*\* Fleeting and insubstantial, a whisper of shadow coalesces beside (?<attacker>.+?), echoing (?:his|her) attack with one of its own! \*\*
flare	hunters_afterimage		143		damaging=0;aoe=0;spawns=0	\*\* A radiant afterimage of the .+? appears in your ready hand, coalescing to replace its predecessor! \*\*
flare	hunters_afterimage		144		damaging=0;aoe=0;spawns=0	\*\* A radiant afterimage of the .+? appears in (?<attacker>.+?)'s ready hand, coalescing to replace its predecessor! \*\*
flare	glittering_motes		145		damaging=1;aoe=0;spawns=0	\*\* A winking spray of glittering motes erupts from your .+?, showering (?<target>.+?) in sparkling flecks of clinging radiance! \*\*
flare	glittering_motes		146		damaging=1;aoe=0;spawns=0	\*\* A winking spray of glittering motes erupts from (?<attacker>.+?)'s .+?, showering (?<target>.+?) in sparkling flecks of clinging radiance! \*\*
flare	reckoning		147		damaging=1;aoe=0;spawns=0	\*\* Falling like a hammer from the sky, a golden light strikes (?:the )?(?<target>.+?) with resounding force! \*\*
flare	alchemical_fire		148		damaging=1;aoe=0;spawns=0	\*\* A swirl of alchemical fire, .+?, erupts from your (?<weapon>[^!]+)! \*\*
flare	sigil_bane		149		damaging=0;aoe=0;spawns=0	\*\* A bolt of energy leaps from your .+? and sets the sigils along your .+? ablaze\.\s+Tendrils of .+? lash out at (?<target>.+?) and cage
flare	spring_rod		150		damaging=1;aoe=0;spawns=0	\*\* Your .+? releases? a small spring-loaded rod! \*\*
flare	shadow_strike		151		damaging=1;aoe=0;spawns=0	\*\* The shadows surrounding your .+? swirl off and strike! \*\*
flare	filament_corona		152		damaging=0;aoe=0;spawns=0	\*\* Branching filaments of power snap outward from your .+? in a lambent silver corona! \*\*
flare	shadow_shroud		153		damaging=0;aoe=0;spawns=0	As (?<attacker>.+?) attacks you, a cyclone of shadows emerges? from your .+?\.\s+The shadows swirl around in an attempt to conceal you!
flare_weapon_link	weapon		1		markup=1	Your <a exist="(?<id>\d+)" noun="[^"]+">(?<name>[^<]+)</a>
status	blind	add	1			You blinded (?<target>[^!]+)!
status	blind	add	2			You are blinded!
status	blind	add	3			Your eyes suddenly cloud over\.  A moment later you realize you cannot see at all\.
status	blind	add	4			Suddenly, a silver mist swirls about you\.  Golden arcs streak across your vision
status	blind	add	5			(?<target>.+?) is blinded!
status	blind	add	6			(?<target>.+?) is already blinded\.
status	immobilized	add	7			(?<target>.+?) form is entangled in an unseen force that restricts .+? movement\.
status	immobilized	add	8			(?<target>.+?) shakes in utter terror!
status	immobilized	add	9			An unseen force entangles you, restricting your movement!
status	immobilized	add	10			(?<target>.+?) is caught fast, the light of (?:Liabo|Lornon|Tilaok|the moon) arresting (?:his|her|its) movements\.
status	immobilized	add	11			You are pinned in place, unable to move\.
status	immobilized	add	12			(?<target>.+?) is rooted in place!
status	immobilized	add	13			(?<target>.+?) struggles as (?:he|she|it) tries to move\.
status	prone	add	14			It is knocked to the ground!
status	prone	add	15			(?<target>.+?) is knocked to the ground!
status	prone	add	16			(?<target>.+?) falls to the ground!
status	prone	add	17			(?<target>.+?) slumps to the ground unconscious\.
status	prone	add	18			You are knocked to the ground!
status	prone	add	19			You lose your footing and fall to the ground!
status	prone	add	20			Your feet are suddenly swept from under you!
status	prone	add	21			You fall flat on the floor\.
status	prone	add	22			You fall to the ground!
status	prone	add	23			(?<target>.+?) loses (?:his|her|its) balance and falls to the ground\.
status	prone	add	24			(?<target>.+?) falls to the ground grasping (?:his|her|its) mangled (?:right|left) (?:leg|arm)!
status	prone	add	25			(?<target>.+?) falls to (?:his|her|its) knees in pain!
status	prone	add	26			(?<target>.+?) loses (?:his|her|its) balance and falls over\.
status	prone	add	27			The wind knocks (?<target>.+?) off balance and (?:he|she|it) falls over!
status	prone	add	28			Reeling from the sonic onslaught, (?<target>.+?) staggers and falls over, writh(?:ing|es)
status	prone	add	29			(?<target>.+?) falls to the ground and rolls, trying to smother the flames
status	prone	add	30			(?<target>.+?) wobbles painfully and (?:he|she|it) falls to the ground\.
status	prone	add	31			(?<target>.+?) slumps to the ground\.
status	kneeling	add	32			(?<target>.+?)(?<! dazed and)(?<! paralyzed and) is (?:knocked|driven) to (?:his|her|its) knees!
status	kneeling	add	33			You crash to the ground, falling to your knees!
status	sitting	add	34			(?<target>.+?) is knocked into a sitting position!
status	stunned	add	35			The (?<target>.+?) is stunned!
status	stunned	add	36			(?<target>.+?) is badly stunned!
status	stunned	add	37			^\s*(?<target>(?:He|She|It)) is stunned[.!]
status	stunned	add	38			You are stunned(?: for (?<rounds>\d+) rounds?)?!
status	stunned	add	39			^You are still stunned\.
status	stunned	add	40			(?<target>.+?) grits (?:his|her|its) teeth, but is unable to recover (?:his|her|its) wits\.
status	stunned	add	41			(?<target>.+?) staggers slightly, swaying about in a daze\.
status	stunned	add	42			(?<target>.+?) looks sluggishly about with dazed eyes\.
status	dispelled	add	43			(?<target>.+?) blinks and looks around in confusion for a moment\.
status	disarmed	add	44			^\s+The (?<target>.+?)'s (?<weapon>.+?) falls to the ground\.
status	sunburst	add	45			(?<target>.+?) reels and stumbles under the intense flare!
status	webbed	add	46			(?<target>.+?) becomes ensnared in thick strands of webbing!
status	webbed	add	47			You become ensnared in thick strands of webbing!
status	webbed	add	48			(?<target>.+?) is firmly webbed in place\.
status	sleeping	add	49			(?<target>.+?) falls into a deep slumber\.
status	sleeping	add	50			(?<target>.+?) falls asleep\.
status	sleeping	add	51			(?<target>.+?) falls to the ground in a deep slumber\.
status	sleeping	add	52			(?<target>.+?)'s eyes roll up into its head as it slumps to the ground\.
status	sleeping	add	53			(?<target>.+?) slumps to the ground unconscious\.
status	sleeping	add	54			(?<target>.+?) goes limp as (?:he|she|it) falls unconscious[.!]
status	poisoned	add	55			(?<target>.+?) appears to be suffering from a poison\.
status	poisoned	add	56			You feel a fierce poison coursing through your veins!
status	poisoned	add	57			A virulent poison courses through your veins!
status	poisoned	add	58			You feel poison coursing through your veins\.
status	poisoned	add	59			Bilious poison seeps into (?<target>.+?) flesh, sending (?:him|her|it) into paroxysms of agony!
status	roundtime	add	60			(?<target>.+?) struggles momentarily with the gale\.
status	sounds	add	61			(?<target>.+?) seems to be distracted by something\.
status	calm	add	62			A calm washes over (?<target>.+?)\.
status	natures_decay	add	63			An earthy, sweet aroma clings to (?<target>.+?) in a murky haze, accompanied by soot brown specks of leaf mold\.
status	natures_decay	add	64			An earthy, sweet aroma wafts from (?<target>.+?) in a murky haze\.
status	natures_decay	add	65			The earthy, sweet aroma clinging to (?<target>.+?) grows more pervasive\.
status	tangleweed	add	66			You notice .+? scrape into (?<target>.+?) skin. .+? suddenly looks very weak!
status	unconscious	add	67			(?<target>.+?) goes limp as (?:he|she|it) is rendered unconscious!
status	unconscious	add	68			You go limp as you are rendered unconscious!
